MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 15:09:52,"2018-06-02 15:09:52","2018-06-02 15:09:52.874",874,-0.3494712,-0.3494712,4.649433,56.34355,73.42148,129.963,147.2626,167.3652,144.0014,142.7839,139.7626,122.9516,117.4914,75.6287,86.42957,34.34264,65.2139,41.45799,25.37919,20.63887,2888.292,39.7611,0.590625,"Z",284.0509,70.47624,3.774915
"3",06/02/2018 15:09:52,"2018-06-02 15:09:52","2018-06-02 15:09:52.940",940,-0.3494712,-0.2096819,4.654182,56.40152,73.50707,130.0901,147.4486,167.5435,144.1678,142.9506,139.94,123.0925,117.6263,75.71687,86.52678,34.37981,65.28072,41.49752,25.40219,20.66074,2891.531,39.7625,0.590625,"Z",284.0509,70.47624,3.77877
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.002",2,-0.6290568,-0.06989381,4.656794,56.45296,73.57883,130.2523,147.5714,167.7185,144.3157,143.0906,140.066,123.2106,117.7344,75.79581,86.6006,34.41231,65.33991,41.53342,25.42401,20.67801,2894.226,39.76922,0.590625,"Z",284.0509,70.47624,3.78089
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.070",70,-0.5591593,0,4.651603,56.40685,73.50208,130.0894,147.34,167.3268,143.9077,142.7333,139.6496,122.851,117.3937,75.60612,86.32353,34.30532,65.14325,41.38218,25.3314,20.59747,2885.928,39.77346,0.590625,"Z",284.0509,70.47624,3.776676
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.135",135,-0.4892626,0.1397877,4.630325,56.1456,73.07365,129.2409,146.2604,165.9124,142.541,141.4173,138.2939,121.6459,116.236,74.89194,85.4283,33.94328,64.46595,40.92971,25.03561,20.3531,2858.233,39.77392,0.590625,"Z",284.0509,70.47624,3.7594
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.205",205,-0.6290568,0.3494712,4.598687,55.65488,72.30613,127.7062,144.4079,163.5857,140.4043,139.3213,136.1868,119.7842,114.4393,73.75077,84.08381,33.39536,63.43413,40.26128,24.59909,19.99757,2815.829,39.76772,0.590625,"Z",284.0509,70.47624,3.733713
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.266",266,-0.5591593,0.4892626,4.557635,55.08211,71.36427,126.0029,142.3287,161.0771,138.1512,137.0703,133.9735,117.8237,112.5531,72.43966,82.68414,32.82019,62.34813,39.57421,24.14962,19.63801,2770.987,39.76688,0.590625,"Z",284.0509,70.47624,3.700383
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.336",336,-0.6989553,0.4892626,4.515887,54.52376,70.4409,124.3004,140.3542,158.6507,135.9618,134.896,131.8189,115.9094,110.7121,71.17607,81.31901,32.26164,61.29556,38.90442,23.71455,19.28778,2727.348,39.76748,0.590625,"Z",284.0509,70.47624,3.666487
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.397",397,-0.8387555,0.6290568,4.485448,54.05923,69.74545,122.9007,138.6853,156.6941,134.2277,133.1193,130.117,114.3939,109.2387,70.24846,80.24094,31.81265,60.44388,38.37894,23.36313,19.01453,2692.836,39.77454,0.590625,"Z",284.0509,70.47624,3.641774
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.465",465,-0.6989553,0.6989553,4.470775,53.82827,69.44027,122.2089,137.8872,155.7518,133.4036,132.2304,129.2988,113.6484,108.5045,69.8046,79.7036,31.58895,60.01158,38.11873,23.18693,18.87989,2675.388,39.75851,0.590625,"Z",284.0509,70.47624,3.62986
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.528",528,-0.7688549,0.8387555,4.473867,53.85909,69.4827,122.2585,137.9273,155.7702,133.397,132.1689,129.2699,113.6055,108.4389,69.77689,79.64894,31.55716,59.94468,38.07903,23.15571,18.861,2675.582,39.76245,0.590625,"Z",284.0531,70.47971,3.632057
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.593",593,-1.048466,0.9086576,4.488659,54.04965,69.76953,122.8016,138.5796,156.483,133.9962,132.7301,129.8321,114.0822,108.885,70.07599,79.96001,31.67844,60.16865,38.21667,23.24399,18.93161,2688.689,39.7666,0.590625,"Z",284.0531,70.47971,3.644065
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.660",660,-0.9086576,0.9785607,4.500679,54.2446,70.05743,123.3609,139.2123,157.2402,134.6275,133.3695,130.4332,114.6142,109.3822,70.38378,80.30372,31.81487,60.42432,38.36057,23.33224,18.99776,2699.823,39.75466,0.590625,"Z",284.0531,70.47971,3.653824
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.725",725,-1.048466,0.9785607,4.5121,54.36798,70.23985,123.6956,139.5956,157.6812,134.9664,133.7267,130.7551,114.8926,109.6323,70.5321,80.45214,31.87221,60.53941,38.41485,23.3584,19.01003,2705.331,39.78072,0.590625,"Z",284.0531,70.47971,3.663096
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.790",790,-1.118372,1.048466,4.517663,54.41927,70.31758,123.8372,139.7441,157.8683,135.1001,133.8704,130.87,115.003,109.7357,70.58747,80.49426,31.89193,60.5719,38.41895,23.35074,18.99532,2707.811,39.78092,0.590625,"Z",284.0531,70.47971,3.667612
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.855",855,-0.9086576,1.118372,4.512846,54.3622,70.23632,123.6743,139.5899,157.6761,134.9145,133.6482,130.6796,114.8422,109.5845,70.47063,80.36947,31.8427,60.48525,38.3378,23.2892,18.93435,2702.767,39.755,0.590625,"Z",284.0531,70.47971,3.663702
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.919",919,-1.048466,1.18828,4.496671,54.13076,69.8777,122.9883,138.7223,156.6672,133.9731,132.6814,129.7484,114.0237,108.802,69.93811,79.77139,31.60181,60.04122,38.02311,23.07162,18.74228,2682.281,39.77787,0.590625,"Z",284.0531,70.47971,3.65057
"3",06/02/2018 15:09:53,"2018-06-02 15:09:53","2018-06-02 15:09:53.990",990,-1.118372,1.25819,4.471887,53.76675,69.31203,121.8533,137.405,155.0606,132.5259,131.2205,128.3053,112.7578,107.5772,69.13503,78.8452,31.23004,59.34779,37.56348,22.72816,18.46585,2652.609,39.75845,0.590625,"Z",284.0531,70.47971,3.63045
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.051",51,-1.048466,1.18828,4.438984,53.33754,68.63612,120.5133,135.8597,153.1864,130.8328,129.5351,126.642,111.2907,106.1592,68.20403,77.77997,30.80399,58.48634,37.03976,22.33648,18.15732,2618.121,39.77264,0.590625,"Z",284.0531,70.47971,3.603737
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.117",117,-1.18828,1.18828,4.407706,52.88922,67.93591,119.1732,134.2362,151.2042,129.0483,127.7547,124.8739,109.7106,104.6404,67.2215,76.6323,30.33633,57.55924,36.48212,21.95515,17.83559,2582.587,39.76052,0.590625,"Z",284.0531,70.47971,3.578345
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.182",182,-1.118372,1.25819,4.379147,52.47043,67.27155,117.929,132.7483,149.3333,127.3614,126.0741,123.1942,108.2246,103.2106,66.29263,75.54848,29.88922,56.71736,35.9548,21.60271,17.53478,2548.824,39.76613,0.590625,"Z",284.0531,70.47971,3.55516
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.249",249,-0.9086576,1.25819,4.348435,52.07945,66.6605,116.7099,131.3125,147.5654,125.7652,124.4881,121.6066,106.8136,101.85,65.41872,74.5235,29.46434,55.92006,35.462,21.27989,17.25348,2516.719,39.7659,0.590625,"Z",284.0531,70.47971,3.530227
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.312",312,-1.18828,1.25819,4.32363,51.71589,66.07187,115.566,129.945,145.8781,124.2378,122.9601,120.0798,105.4526,100.4624,64.57507,73.53712,29.05074,55.13713,34.99016,20.96765,16.98326,2485.46,39.76853,0.590625,"Z",284.0531,70.47971,3.510089
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.379",379,-1.18828,1.18828,4.296742,51.28901,65.41356,114.2288,128.376,143.7825,122.4368,121.1401,118.2729,103.8541,98.78754,63.55952,72.36758,28.53135,54.19192,34.42574,20.5961,16.66863,2448.569,39.75866,0.590625,"Z",284.0531,70.47971,3.48826
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.441",441,-1.048466,1.18828,4.254321,50.70588,64.50129,112.4274,126.1091,140.919,120.0029,118.6836,115.8445,101.5688,96.68483,62.21014,70.81805,27.84477,52.95089,33.67335,20.10935,16.2614,2398.421,39.76533,0.590625,"Z",284.0531,70.47971,3.453821
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.509",509,-1.25819,1.118372,4.203636,49.95799,63.33364,110.1608,123.2055,137.5563,116.999,115.683,112.8779,98.75459,94.13359,60.57389,68.937,27.06079,51.4691,32.76987,19.52546,15.77592,2337.716,39.75877,0.590625,"Z",284.0531,70.47971,3.412673
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.575",575,-1.048466,1.118372,4.141553,49.09127,61.98178,107.56,120.1158,133.7944,113.616,112.3137,109.5545,95.81625,91.31866,58.75229,66.83735,26.2039,49.85424,31.76452,18.88406,15.24097,2269.9,39.76745,0.590625,"Z",284.0553,70.48319,3.361981
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.637",637,-0.9086576,1.118372,4.077929,48.23731,60.65719,105.0173,117.0843,130.1451,110.3248,109.0499,106.3328,92.98781,88.60618,56.98535,64.67196,25.38391,48.30841,30.72451,18.26051,14.72404,2205.096,39.76608,0.590625,"Z",284.0553,70.48319,3.310333
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.706",706,-1.18828,1.118372,4.023014,47.50331,59.5054,102.8511,114.5186,127.0292,107.4308,106.1898,103.5022,90.53085,86.24425,55.44357,62.75736,24.6639,46.94306,29.79662,17.70138,14.2611,2148.337,39.75436,0.590625,"Z",284.0553,70.48319,3.265754
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.768",768,-1.048466,0.9785607,3.985109,46.94894,58.61876,101.176,112.534,124.5941,105.1123,103.9018,101.2359,88.58117,84.35963,54.19875,61.31683,24.07797,45.83739,29.07992,17.24097,13.87748,2103.298,39.75094,0.590625,"Z",284.0553,70.48319,3.234984
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.837",837,-0.9086576,0.9086576,3.960825,46.56259,57.97603,99.96642,111.156,122.8361,103.3318,102.2293,99.56937,87.13969,82.95888,53.27015,60.24562,23.64834,45.02362,28.52908,16.89229,13.58634,2068.785,39.74573,0.590625,"Z",284.0553,70.48319,3.215271
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.902",902,-1.18828,0.9086576,3.94405,46.32194,57.5885,99.24548,110.2468,121.7807,102.2667,101.1915,98.51654,86.25943,82.10376,52.69825,59.59754,23.39173,44.53433,28.18146,16.68083,13.40645,2048.723,39.76709,0.590625,"Z",284.0553,70.48319,3.201654
"3",06/02/2018 15:09:54,"2018-06-02 15:09:54","2018-06-02 15:09:54.968",968,-0.8387555,0.9785607,3.941666,46.26,57.50872,99.10143,110.101,121.5883,102.1216,100.9579,98.2765,86.10419,81.93954,52.57221,59.49122,23.35752,44.46124,28.10106,16.64543,13.37323,2046.886,39.74415,0.590625,"Z",284.0553,70.48319,3.199719
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.033",33,-0.8387555,0.9086576,3.948745,46.36459,57.70223,99.47301,110.5096,122.1487,102.6391,101.4392,98.7844,86.53939,82.36183,52.83313,59.81826,23.49345,44.72258,28.23088,16.7567,13.46166,2058.322,39.76519,0.590625,"Z",284.0553,70.48319,3.205465
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.098",98,-0.9785607,0.7688549,3.959646,46.52563,57.95645,99.96362,111.1164,122.8933,103.3092,102.1087,99.46963,87.11032,82.90462,53.19235,60.23122,23.6626,45.05568,28.40365,16.89198,13.57796,2070.667,39.75082,0.590625,"Z",284.0553,70.48319,3.214314
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.166",166,-0.7688549,0.7688549,3.966196,46.64926,58.13519,100.2993,111.5152,123.3404,103.6708,102.5022,99.80072,87.40564,83.17963,53.37281,60.42758,23.75018,45.21897,28.47132,16.95311,13.63635,2077.1,39.75451,0.590625,"Z",284.0553,70.48319,3.219631
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.229",229,-0.8387555,0.7688549,3.972711,46.72272,58.2519,100.5339,111.7735,123.6304,103.9083,102.7464,100.0179,87.5807,83.34705,53.48146,60.5481,23.80664,45.32328,28.50935,16.98704,13.66789,2081.825,39.76217,0.590625,"Z",284.0553,70.48319,3.22492
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.299",299,-0.9785607,0.6989553,3.977053,46.83235,58.40793,100.8081,112.1096,124.0707,104.3059,103.1583,100.3946,87.90503,83.65022,53.67307,60.76929,23.89332,45.49173,28.60621,17.0511,13.72243,2089.622,39.76772,0.590625,"Z",284.0553,70.48319,3.228445
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.360",360,-0.7688549,0.6989553,3.990339,47.04454,58.72618,101.4284,112.9019,124.993,105.1438,103.9986,101.2247,88.60728,84.32162,54.0939,61.27271,24.09434,45.8607,28.84037,17.1924,13.84871,2107.094,39.75416,0.590625,"Z",284.0553,70.48319,3.239229
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.430",430,-0.8387555,0.6989553,4.017737,47.3996,59.27472,102.4586,114.2815,126.5591,106.5855,105.4368,102.6526,89.86069,85.51627,54.8602,62.17218,24.45684,46.53672,29.26757,17.45144,14.0702,2136.485,39.76717,0.590625,"Z",284.0553,70.48319,3.26147
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.491",491,-0.9785607,0.6290568,4.043509,47.80942,59.93082,103.7257,115.7638,128.3692,108.2057,107.0482,104.2455,91.26606,86.86217,55.73001,63.18157,24.862,47.30715,29.75,17.73558,14.30538,2169.273,39.75665,0.590625,"Z",284.0553,70.48319,3.282392
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.557",557,-0.7688549,0.5591593,4.079874,48.274,60.63,105.0712,117.3472,130.263,109.8402,108.6677,105.8425,92.68192,88.19686,56.58619,64.16465,25.26192,48.06535,30.2196,18.00264,14.52291,2201.352,39.76574,0.590625,"Z",284.0553,70.48319,3.311911
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.623",623,-0.9785607,0.6290568,4.119282,48.81203,61.45803,106.6359,119.1995,132.4398,111.7251,110.5434,107.6805,94.28794,89.73059,57.56607,65.2814,25.71118,48.92366,30.76579,18.30812,14.7766,2239.232,39.76556,0.590625,"Z",284.0575,70.48667,3.343612
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.687",687,-0.9785607,0.6290568,4.153646,49.3005,62.22298,108.0871,120.9582,134.5083,113.5298,112.3174,109.4394,95.85817,91.22099,58.59372,66.37864,26.15041,49.77312,31.31253,18.62352,15.03046,2274.792,39.75349,0.590625,"Z",284.0575,70.48667,3.371505
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.757",757,-0.8387555,0.6290568,4.179949,49.65183,62.78722,109.1926,122.1899,136.0949,114.9338,113.7031,110.804,97.09758,92.40788,59.38783,67.24205,26.50515,50.46527,31.76998,18.89736,15.23481,2302.381,39.73997,0.590625,"Z",284.0575,70.48667,3.392855
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.818",818,-1.048466,0.4892626,4.196308,49.88867,63.16792,109.9686,123.0547,137.1778,115.8917,114.6609,111.7613,97.9666,93.24274,59.91392,67.84862,26.75566,50.97352,32.11062,19.09391,15.38404,2320.922,39.7638,0.590625,"Z",284.0575,70.48667,3.406133
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.887",887,-1.25819,0.4193665,4.202275,49.96268,63.30273,110.2461,123.3822,137.5955,116.2419,115.0052,112.0919,98.30384,93.56303,60.06456,68.0744,26.84962,51.18042,32.25146,19.15643,15.43855,2327.64,39.75605,0.590625,"Z",284.0575,70.48667,3.410977
"3",06/02/2018 15:09:55,"2018-06-02 15:09:55","2018-06-02 15:09:55.949",949,-1.048466,0.5591593,4.196724,49.91091,63.21749,110.0514,123.1559,137.334,115.9963,114.7619,111.859,98.09377,93.35445,59.93317,67.90886,26.78678,51.07253,32.18146,19.11559,15.40995,2322.346,39.74694,0.590625,"Z",284.0575,70.48667,3.406472
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.015",15,-1.118372,0.4892626,4.191251,49.8243,63.10501,109.8054,122.8666,136.982,115.6968,114.4609,111.5638,97.84936,93.12437,59.77727,67.73929,26.72137,50.94419,32.087,19.07647,15.38531,2316.151,39.74986,0.590625,"Z",284.0575,70.48667,3.402029
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.080",80,-1.25819,0.4193665,4.183948,49.73011,62.96118,109.5232,122.5286,136.5384,115.3025,114.074,111.1745,97.4769,92.80083,59.56457,67.50711,26.62735,50.75171,31.93743,19.01076,15.34263,2308.315,39.7501,0.590625,"Z",284.0575,70.48667,3.396101
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.150",150,-1.25819,0.4193665,4.179286,49.66082,62.8469,109.3254,122.276,136.2342,115.016,113.7866,110.8902,97.22145,92.56424,59.43172,67.35573,26.56513,50.61642,31.81312,18.97639,15.32476,2303.125,39.73352,0.590625,"Z",284.0575,70.48667,3.392317
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.211",211,-1.398015,0.4193665,4.173777,49.61718,62.78723,109.1861,122.1105,136.0585,114.8839,113.6556,110.7597,97.09433,92.45435,59.3723,67.32745,26.55181,50.5625,31.75345,18.97252,15.33412,2300.762,39.74419,0.590625,"Z",284.0575,70.48667,3.387846
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.276",276,-1.25819,0.3494712,4.171165,49.56929,62.7018,109.0356,121.9126,135.7774,114.6199,113.3935,110.4887,96.84312,92.20045,59.2145,67.17181,26.48791,50.42283,31.63802,18.92236,15.30116,2294.726,39.75423,0.590625,"Z",284.0575,70.48667,3.385725
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.342",342,-1.25819,0.2795763,4.172441,49.53212,62.63503,108.8972,121.7313,135.5503,114.3612,113.1378,110.2264,96.62524,91.97703,59.06777,66.99148,26.41672,50.30184,31.55256,18.87107,15.26332,2290.406,39.75167,0.590625,"Z",284.0575,70.48667,3.386761
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.407",407,-1.537848,0.4193665,4.171051,49.55645,62.67714,108.9861,121.8365,135.656,114.4561,113.233,110.3376,96.73908,92.08012,59.13117,67.04934,26.4449,50.37609,31.6135,18.909,15.29576,2293.093,39.73268,0.590625,"Z",284.0575,70.48667,3.385632
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.473",473,-1.537848,0.3494712,4.173736,49.59665,62.73816,109.0829,121.9594,135.8017,114.6092,113.388,110.4882,96.85636,92.18978,59.20586,67.15163,26.48469,50.43913,31.67689,18.95317,15.33466,2295.447,39.76139,0.590625,"Z",284.0575,70.48667,3.387812
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.536",536,-1.537848,0.2795763,4.174979,49.57767,62.69766,109.0146,121.8319,135.6125,114.4237,113.1811,110.2967,96.66145,92.00085,59.08672,66.9814,26.42213,50.30388,31.61577,18.91856,15.306,2290.522,39.75397,0.590625,"Z",284.0575,70.48667,3.388821
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.607",607,-1.817544,0.2096819,4.164575,49.45516,62.48304,108.5583,121.3329,134.9352,113.8119,112.5023,109.6683,96.0859,91.44338,58.72724,66.54748,26.23556,49.95793,31.41509,18.79295,15.20125,2277.429,39.75062,0.590625,"Z",284.0575,70.48667,3.380376
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.669",669,-1.817544,0.2795763,4.153455,49.26435,62.15928,107.9455,120.5865,133.972,112.88,111.6114,108.8071,95.30418,90.69142,58.24056,65.98193,25.98707,49.51102,31.14377,18.62959,15.06189,2259.227,39.753,0.590625,"Z",284.0596,70.49014,3.371058
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.739",739,-1.607768,0.2096819,4.130059,48.96288,61.66623,107.0004,119.4762,132.5637,111.4993,110.3025,107.5525,94.16596,89.59607,57.54297,65.15315,25.64157,48.86308,30.73947,18.38527,14.86122,2232.446,39.77558,0.590625,"Z",284.0596,70.49014,3.35207
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.800",800,-1.817544,0.2795763,4.0948,48.48449,60.89709,105.5211,117.7036,130.4032,109.547,108.3645,105.6831,92.49061,87.98306,56.50531,63.95266,25.14705,47.9404,30.14572,18.03004,14.57077,2193.564,39.75229,0.590625,"Z",284.0596,70.49014,3.323453
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.870",870,-1.817544,0.2096819,4.049016,47.86131,59.91588,103.6744,115.4672,127.6867,107.1195,105.9657,103.3464,90.406,85.98273,55.22078,62.47701,24.54492,46.81484,29.41582,17.59265,14.21513,2145.005,39.74682,0.590625,"Z",284.0596,70.49014,3.286293
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.931",931,-1.957407,0.1397877,3.999798,47.14223,58.79822,101.4958,112.9191,124.5834,104.345,103.2191,100.6559,88.01151,83.68336,53.7332,60.77873,23.85439,45.52885,28.57095,17.0829,13.79955,2089.794,39.75328,0.590625,"Z",284.0596,70.49014,3.246346
"3",06/02/2018 15:09:56,"2018-06-02 15:09:56","2018-06-02 15:09:56.994",994,-2.027343,0.1397877,3.951815,46.46859,57.75861,99.46812,110.5129,121.6635,101.7648,100.6442,98.08777,85.74742,81.51804,52.32894,59.1766,23.20564,44.31416,27.77012,16.58807,13.40119,2038.782,39.75254,0.590625,"Z",284.0596,70.49014,3.207402
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.062",62,-1.887474,0.06989381,3.91298,45.90727,56.89067,97.81805,108.5348,119.27,99.65924,98.54936,95.98225,83.90768,79.75781,51.19444,57.8691,22.68586,43.33536,27.12046,16.19355,13.08465,1996.717,39.74609,0.590625,"Z",284.0596,70.49014,3.175883
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.127",127,-1.957407,0.1397877,3.884694,45.44967,56.17817,96.43245,106.8067,117.2763,97.90847,96.79317,94.13506,82.36719,78.29334,50.24566,56.78223,22.2447,42.52414,26.56916,15.85999,12.82369,1962.163,39.75267,0.590625,"Z",284.0596,70.49014,3.152925
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.197",197,-2.097282,0.1397877,3.858007,45.09977,55.66878,95.47366,105.592,115.8324,96.63152,95.50861,92.78268,81.2333,77.21668,49.54034,55.96349,21.9161,41.91549,26.15202,15.60757,12.62984,1936.773,39.75014,0.590625,"Z",284.0596,70.49014,3.131265
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.258",258,-1.887474,0.06989381,3.846337,44.90739,55.38353,94.92979,104.9453,115.0089,95.92032,94.79694,92.0895,80.59343,76.62412,49.15032,55.50624,21.74127,41.58891,25.91315,15.46606,12.52807,1922.981,39.74165,0.590625,"Z",284.0596,70.49014,3.121793
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.322",322,-1.957407,0,3.836307,44.78782,55.19473,94.57135,104.5311,114.538,95.52608,94.39464,91.70614,80.256,76.31628,48.95298,55.2602,21.64822,41.42649,25.78456,15.40035,12.49102,1914.964,39.7538,0.590625,"Z",284.0596,70.49014,3.113653
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.388",388,-2.167225,0,3.828892,44.65913,55.00157,94.2063,104.1072,114.0577,95.12334,93.99732,91.31633,79.91733,76.01245,48.75104,55.02408,21.55725,41.26237,25.65591,15.33807,12.45449,1906.942,39.76492,0.590625,"Z",284.0596,70.49014,3.107634
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.451",451,-1.887474,0,3.819884,44.5667,54.86347,93.94495,103.8291,113.7412,94.90058,93.77449,91.1172,79.74399,75.85571,48.6557,54.90285,21.51669,41.19067,25.58479,15.31507,12.44703,1902.661,39.74757,0.590625,"Z",284.0596,70.49014,3.100324
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.523",523,-2.027343,0.06989381,3.820047,44.54476,54.82477,93.89425,103.8074,113.721,94.95544,93.81714,91.20126,79.79656,75.92162,48.69533,54.95722,21.5487,41.24234,25.59251,15.34676,12.48421,1904.782,39.73536,0.590625,"Z",284.0596,70.49014,3.100456
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.585",585,-2.097282,-0.06989381,3.823002,44.64095,54.96786,94.20258,104.1906,114.1913,95.42649,94.28162,91.6945,80.20541,76.31783,48.9427,55.2687,21.68258,41.48019,25.71505,15.45674,12.57618,1915.191,39.73227,0.590625,"Z",284.0596,70.49014,3.102854
"3",06/02/2018 15:09:57,"2018-06-02 15:09:57","2018-06-02 15:09:57.650",650,-1.887474,-0.1397877,3.84029,44.82913,55.25179,94.7576,104.9109,115.1188,96.22942,95.06881,92.5106,80.90738,76.98133,49.3689,55.77927,21.89936,41.86424,25.93476,15.62139,12.71181,1932.295,39.73914,0.590625,"Z",284.0596,70.49014,3.116885
