MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.332",332,-1.048466,-0.5591593,5.050358,56.50353,72.54956,127.3568,143.472,161.7649,138.3913,137.1176,133.8412,117.7608,112.1891,72.61703,82.36248,33.13145,62.12362,39.53395,24.49775,19.89129,2775.203,39.58557,181.6453,"P",281.9082,67.02657,4.365194
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.402",402,-1.18828,-0.6290568,5.047474,56.46936,72.495,127.2676,143.3296,161.623,138.2774,137.0072,133.7312,117.6595,112.1001,72.55862,82.30207,33.10378,62.07794,39.50381,24.4805,19.8766,2772.443,39.59936,181.6453,"P",281.9082,67.02657,4.362701
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.462",462,-1.25819,-0.6290568,5.044894,56.43546,72.44003,127.1786,143.2365,161.5242,138.1936,136.9241,133.6548,117.5937,112.0409,72.51611,82.25696,33.08759,62.04283,39.48534,24.46907,19.86751,2770.517,39.57846,181.6453,"P",281.9082,67.02657,4.360472
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.533",533,-0.9785607,-0.6290568,5.047291,56.47684,72.51244,127.2672,143.3627,161.6453,138.2749,137.0026,133.7223,117.6523,112.0898,72.55437,82.28895,33.10008,62.06301,39.4965,24.47317,19.87108,2772.716,39.58247,181.6453,"P",281.9082,67.02657,4.362544
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.594",594,-1.048466,-0.6290568,5.048983,56.47136,72.4895,127.256,143.3388,161.6361,138.295,137.0255,133.741,117.6685,112.1193,72.56216,82.31627,33.11037,62.08253,39.51283,24.48281,19.87947,2772.961,39.57191,181.6453,"P",281.9082,67.02657,4.364006
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.660",660,-1.118372,-0.6989553,5.040324,56.39124,72.36945,127.0421,143.0893,161.3873,138.1114,136.8508,133.5845,117.5356,111.9979,72.48389,82.22186,33.0815,62.03322,39.48628,24.46978,19.86896,2769.013,39.56932,181.6453,"P",281.9082,67.02657,4.356522
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.725",725,-1.048466,-0.7688549,5.039642,56.36343,72.34268,126.9872,143.0055,161.2821,138.0002,136.7437,133.4855,117.4489,111.9019,72.4371,82.17184,33.05457,61.98229,39.44808,24.44983,19.85143,2768.19,39.59743,181.6453,"P",281.9082,67.02657,4.355933
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.790",790,-1.18828,-0.7688549,5.045872,56.46433,72.49672,127.256,143.2991,161.5953,138.2368,136.9649,133.6958,117.6313,112.0625,72.53979,82.28004,33.09495,62.05323,39.49497,24.4716,19.86886,2772.808,39.57908,181.6453,"P",281.9082,67.02657,4.361317
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.856",856,-1.18828,-0.8387555,5.050229,56.48392,72.5077,127.2879,143.3779,161.6561,138.2765,136.9999,133.7349,117.6637,112.0817,72.54841,82.28458,33.10216,62.06779,39.49145,24.47698,19.87095,2772.162,39.57736,181.6453,"P",281.9082,67.02657,4.365083
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.926",926,-1.118372,-0.7688549,5.0494,56.47112,72.50018,127.2738,143.3351,161.6042,138.2535,136.9849,133.6981,117.6326,112.0662,72.53555,82.27523,33.09391,62.05059,39.48893,24.4694,19.86663,2771.998,39.59789,181.6453,"P",281.9082,67.02657,4.364366
"3",06/02/2018 14:52:39,"2018-06-02 14:52:39","2018-06-02 14:52:39.986",986,-1.18828,-0.6989553,5.045942,56.45911,72.48286,127.2222,143.2677,161.5722,138.2191,136.9514,133.6817,117.6165,112.0499,72.52554,82.25996,33.0911,62.04797,39.48534,24.47012,19.86581,2771.332,39.57902,181.6453,"P",281.9104,67.03008,4.361155
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.052",52,-1.18828,-0.8387555,5.044513,56.43488,72.45582,127.1713,143.2525,161.5151,138.1812,136.9163,133.6441,117.5887,112.0266,72.51761,82.24912,33.0899,62.04292,39.48338,24.46838,19.86579,2770.769,39.56938,181.6453,"P",281.9104,67.03008,4.35992
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.119",119,-1.25819,-0.8387555,5.040584,56.38214,72.36246,127.0066,143.0722,161.3353,138.034,136.7739,133.5128,117.4773,111.9247,72.44529,82.17508,33.06329,61.99416,39.45347,24.45234,19.85357,2767.834,39.5726,181.6453,"P",281.9104,67.03008,4.356524
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.183",183,-1.328101,-0.7688549,5.041341,56.3924,72.3871,127.0688,143.108,161.392,138.0906,136.8287,133.576,117.5327,111.9721,72.47787,82.21335,33.08139,62.02715,39.47243,24.46779,19.86516,2768.853,39.58815,181.6453,"P",281.9104,67.03008,4.357178
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.249",249,-1.18828,-0.6989553,5.042305,56.40585,72.39839,127.0909,143.1374,161.4168,138.0968,136.8288,133.552,117.5074,111.9658,72.46903,82.20327,33.06803,62.00689,39.46447,24.45821,19.85749,2769.267,39.59239,181.6453,"P",281.9104,67.03008,4.358011
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.311",311,-1.18828,-0.6989553,5.049669,56.46867,72.49088,127.2751,143.3396,161.5922,138.2519,136.9853,133.7106,117.6473,112.0753,72.54545,82.27991,33.09872,62.06417,39.49582,24.47948,19.8728,2771.642,39.5789,181.6453,"P",281.9104,67.03008,4.364376
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.380",380,-1.328101,-0.6989553,5.046512,56.4698,72.49677,127.2461,143.3474,161.6236,138.2615,136.9993,133.7027,117.644,112.0839,72.54549,82.284,33.10202,62.06057,39.49959,24.47802,19.87187,2772.939,39.5876,181.6453,"P",281.9104,67.03008,4.361648
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.445",445,-1.18828,-0.6989553,5.04651,56.4728,72.4976,127.2603,143.3317,161.6358,138.2635,136.9969,133.7287,117.6592,112.087,72.54723,82.28892,33.10666,62.07362,39.50076,24.48182,19.87643,2772.152,39.57919,181.6453,"P",281.9104,67.03008,4.361645
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.510",510,-1.118372,-0.6989553,5.048695,56.51108,72.54654,127.3527,143.4362,161.7245,138.3417,137.0745,133.7884,117.7051,112.1428,72.58141,82.32426,33.11363,62.09094,39.51599,24.48818,19.88054,2774.003,39.5813,181.6453,"P",281.9104,67.03008,4.363533
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.576",576,-1.18828,-0.6290568,5.049553,56.49551,72.54564,127.3487,143.4075,161.6933,138.3142,137.0548,133.7663,117.6904,112.1209,72.57404,82.31215,33.10765,62.08941,39.51048,24.48665,19.87867,2773.459,39.59489,181.6453,"P",281.9104,67.03008,4.364276
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.641",641,-1.18828,-0.6290568,5.052466,56.50956,72.54892,127.3641,143.4381,161.7236,138.3404,137.0758,133.7788,117.6999,112.1407,72.58842,82.32748,33.11269,62.09269,39.51524,24.48684,19.88007,2774.245,39.58759,181.6453,"P",281.9104,67.03008,4.366794
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.709",709,-1.18828,-0.5591593,5.053664,56.53345,72.57368,127.4087,143.5098,161.8251,138.4274,137.1439,133.8766,117.7868,112.2088,72.62138,82.37049,33.13573,62.13382,39.53829,24.50387,19.89451,2775.924,39.58665,181.6453,"P",281.9104,67.03008,4.367829
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.772",772,-1.25819,-0.6290568,5.052781,56.54156,72.61211,127.4463,143.5458,161.8457,138.4515,137.1877,133.8899,117.7932,112.2353,72.64851,82.39402,33.14533,62.14186,39.55111,24.50807,19.89744,2776.594,39.57292,181.6453,"P",281.9104,67.03008,4.367065
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.837",837,-1.118372,-0.6290568,5.053819,56.53835,72.59299,127.4277,143.5192,161.8365,138.441,137.1702,133.8824,117.7935,112.2182,72.63741,82.38248,33.14577,62.13925,39.54567,24.50533,19.89687,2776.296,39.58316,181.6453,"P",281.9104,67.03008,4.367962
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.906",906,-1.25819,-0.4892626,5.053171,56.54724,72.61258,127.4615,143.551,161.8864,138.4745,137.1907,133.9323,117.8372,112.252,72.65168,82.40252,33.15986,62.16272,39.55544,24.51755,19.90544,2776.057,39.59105,181.6453,"P",281.9104,67.03008,4.367403
"3",06/02/2018 14:52:40,"2018-06-02 14:52:40","2018-06-02 14:52:40.967",967,-1.18828,-0.3494712,5.051018,56.53456,72.59425,127.4414,143.5176,161.8214,138.4382,137.1703,133.8736,117.7832,112.2194,72.63448,82.3894,33.14812,62.13742,39.54777,24.50799,19.89689,2776.447,39.58887,181.6453,"P",281.9104,67.03008,4.365542
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.037",37,-1.048466,-0.3494712,5.056754,56.56709,72.6472,127.4865,143.6154,161.9428,138.527,137.2552,133.9792,117.8721,112.2887,72.68386,82.43369,33.17538,62.18581,39.57118,24.52589,19.91229,2777.989,39.58374,181.6453,"P",281.9126,67.03364,4.370273
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.098",98,-0.9785607,-0.3494712,5.053697,56.57677,72.64112,127.5591,143.6232,161.9631,138.5547,137.2826,133.9728,117.8698,112.3131,72.69477,82.45336,33.17276,62.17781,39.58076,24.52157,19.91094,2778.59,39.59072,181.6453,"P",281.9126,67.03364,4.367631
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.164",164,-1.048466,-0.3494712,5.055427,56.57042,72.65051,127.4848,143.6271,161.9663,138.5398,137.2552,133.99,117.8837,112.3029,72.68346,82.43627,33.17732,62.18719,39.57374,24.52932,19.91437,2777.731,39.5853,181.6453,"P",281.9126,67.03364,4.369126
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.229",229,-1.048466,-0.2795763,5.056016,56.56457,72.64303,127.4985,143.6317,161.9343,138.5221,137.2676,133.9822,117.8735,112.2871,72.67749,82.43187,33.17675,62.18934,39.57288,24.52907,19.91382,2778.563,39.57992,181.6453,"P",281.9126,67.03364,4.369636
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.295",295,-0.9086576,-0.2096819,5.054741,56.57987,72.65255,127.5722,143.6569,162.0008,138.5773,137.2827,134.0042,117.9055,112.3345,72.70803,82.46943,33.18425,62.19727,39.58836,24.53355,19.91765,2778.024,39.6069,181.6453,"P",281.9126,67.03364,4.368534
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.360",360,-0.8387555,-0.1397877,5.057219,56.58126,72.66447,127.5481,143.6656,161.9971,138.5822,137.3079,134.0242,117.9225,112.3406,72.71025,82.46928,33.19468,62.21012,39.59174,24.53787,19.92177,2778.549,39.59048,181.6453,"P",281.9126,67.03364,4.370674
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.426",426,-0.9086576,-0.06989381,5.058135,56.5858,72.66904,127.5911,143.6988,162.0255,138.6027,137.3354,134.041,117.9319,112.3537,72.71452,82.48411,33.19881,62.21815,39.60089,24.54058,19.9243,2779.787,39.58245,181.6453,"P",281.9126,67.03364,4.371467
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.488",488,-0.8387555,-0.06989381,5.058112,56.58336,72.65744,127.5552,143.6833,162.001,138.5927,137.313,134.0269,117.9206,112.3486,72.7188,82.47038,33.19399,62.2128,39.59325,24.54101,19.92322,2778.962,39.57886,181.6453,"P",281.9126,67.03364,4.371447
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.556",556,-0.7688549,0,5.057045,56.58023,72.65808,127.547,143.6555,161.9829,138.5654,137.2975,134.0061,117.9045,112.3258,72.6997,82.46935,33.1836,62.20346,39.59208,24.53741,19.92023,2778.774,39.5803,181.6453,"P",281.9126,67.03364,4.370525
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.622",622,-0.7688549,0.06989381,5.056593,56.57475,72.64161,127.5272,143.6219,161.945,138.5286,137.2605,133.9791,117.8754,112.2965,72.68705,82.44048,33.17313,62.18842,39.57868,24.53146,19.91599,2777.695,39.60687,181.6453,"P",281.9126,67.03364,4.370134
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.687",687,-0.6989553,0.1397877,5.057315,56.61399,72.70803,127.6539,143.8013,162.1272,138.6892,137.4192,134.1317,118.0136,112.4306,72.77156,82.53797,33.21006,62.26233,39.62747,24.56199,19.93967,2781.292,39.59311,181.6453,"P",281.9126,67.03364,4.370758
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.753",753,-0.6290568,0.2096819,5.057561,56.60559,72.6956,127.6058,143.7505,162.0842,138.652,137.3714,134.091,117.9719,112.3931,72.74126,82.51102,33.19733,62.24067,39.61215,24.55098,19.93226,2780.112,39.58996,181.6453,"P",281.9126,67.03364,4.370971
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.815",815,-0.5591593,0.2795763,5.057193,56.60661,72.69445,127.6243,143.7583,162.0871,138.6638,137.3893,134.1,117.9769,112.405,72.75799,82.5223,33.19891,62.24673,39.61825,24.55551,19.93395,2780.837,39.59056,181.6453,"P",281.9126,67.03364,4.370652
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.884",884,-0.6989553,0.2795763,5.058753,56.61169,72.70489,127.6446,143.7753,162.1255,138.6763,137.3875,134.1003,117.9863,112.4131,72.76381,82.52528,33.19565,62.24688,39.61902,24.55371,19.9332,2780.385,39.5905,181.6453,"P",281.9126,67.03364,4.372001
"3",06/02/2018 14:52:41,"2018-06-02 14:52:41","2018-06-02 14:52:41.947",947,-0.6989553,0.3494712,5.058997,56.61946,72.71072,127.6519,143.7601,162.114,138.6786,137.3977,134.1153,117.9993,112.4135,72.75922,82.52346,33.19798,62.25122,39.61993,24.5578,19.93581,2780.45,39.59387,181.6453,"P",281.9126,67.03364,4.372211
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.019",19,-0.5591593,0.4193665,5.058522,56.61168,72.70653,127.6246,143.7893,162.0957,138.6638,137.3919,134.096,117.9702,112.4038,72.75283,82.51834,33.192,62.24724,39.61908,24.55436,19.93456,2781.036,39.60402,181.6453,"P",281.9126,67.03364,4.371801
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.080",80,-0.4892626,0.4892626,5.061964,56.62852,72.72425,127.6719,143.8295,162.172,138.7212,137.4489,134.1559,118.0302,112.4499,72.78421,82.55412,33.20781,62.2767,39.63593,24.56672,19.94373,2782.1,39.60069,181.6453,"P",281.9147,67.03712,4.374553
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.150",150,-0.5591593,0.4892626,5.061762,56.63208,72.73866,127.6979,143.8264,162.1895,138.7276,137.4554,134.1639,118.0389,112.4587,72.78999,82.5546,33.20592,62.27745,39.63725,24.5672,19.9445,2781.614,39.59192,181.6453,"P",281.9147,67.03712,4.374379
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.211",211,-0.4892626,0.5591593,5.06099,56.64033,72.74519,127.72,143.8893,162.2135,138.753,137.4789,134.1868,118.0566,112.4746,72.80241,82.56726,33.21184,62.28844,39.64553,24.57145,19.94845,2782.608,39.59589,181.6453,"P",281.9147,67.03712,4.373712
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.273",273,-0.4892626,0.6290568,5.05968,56.65116,72.75712,127.7381,143.889,162.2421,138.7799,137.51,134.2143,118.0772,112.493,72.81288,82.5816,33.21458,62.29922,39.65221,24.57786,19.95287,2783.225,39.58699,181.6453,"P",281.9147,67.03712,4.372579
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.345",345,-0.3494712,0.6290568,5.063951,56.65475,72.7579,127.7319,143.8751,162.2522,138.7904,137.5045,134.214,118.0882,112.5045,72.81368,82.59068,33.21698,62.30119,39.6525,24.57712,19.95368,2782.782,39.60451,181.6453,"P",281.9147,67.03712,4.376271
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.407",407,-0.3494712,0.6989553,5.063351,56.66319,72.76461,127.7455,143.9209,162.2679,138.806,137.5314,134.2356,118.1018,112.5191,72.82922,82.60352,33.22033,62.30884,39.65952,24.57966,19.95672,2783.479,39.59835,181.6453,"P",281.9147,67.03712,4.375752
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.477",477,-0.4892626,0.7688549,5.059628,56.67534,72.79796,127.8091,143.963,162.3385,138.8618,137.5742,134.2849,118.1457,112.5619,72.85462,82.6318,33.234,62.33291,39.67383,24.59177,19.96378,2784.44,39.57955,181.6453,"P",281.9147,67.03712,4.372535
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.538",538,-0.4892626,0.6989553,5.062531,56.67763,72.79318,127.7994,143.9409,162.3374,138.8619,137.5793,134.2844,118.1413,112.5548,72.85432,82.6316,33.22855,62.33025,39.67361,24.59068,19.96324,2784.21,39.58898,181.6453,"P",281.9147,67.03712,4.375043
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.604",604,-0.4892626,0.7688549,5.065269,56.66796,72.77263,127.747,143.8959,162.2658,138.8015,137.5327,134.2362,118.0945,112.5103,72.82454,82.59417,33.21518,62.30615,39.65723,24.58057,19.95507,2783.67,39.60448,181.6453,"P",281.9147,67.03712,4.377409
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.669",669,-0.5591593,0.7688549,5.064496,56.66614,72.7885,127.7908,143.9473,162.302,138.8319,137.5455,134.2497,118.1139,112.5315,72.83638,82.61694,33.2222,62.31973,39.66538,24.5847,19.95992,2783.45,39.57214,181.6453,"P",281.9147,67.03712,4.376741
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.738",738,-0.4892626,0.7688549,5.064355,56.66256,72.77631,127.771,143.9195,162.2808,138.8048,137.5231,134.227,118.0952,112.5113,72.82014,82.59805,33.21176,62.3097,39.65918,24.58088,19.95549,2783.32,39.59607,181.6453,"P",281.9147,67.03712,4.37662
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.800",800,-0.4892626,0.8387555,5.06522,56.67093,72.78744,127.7875,143.9212,162.2955,138.8336,137.5547,134.2612,118.1173,112.5356,72.83635,82.61925,33.22085,62.31829,39.66803,24.58769,19.95972,2783.636,39.598,181.6453,"P",281.9147,67.03712,4.377367
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.868",868,-0.5591593,0.8387555,5.062743,56.65741,72.76971,127.7592,143.9072,162.2544,138.787,137.509,134.2203,118.0847,112.503,72.8142,82.58538,33.20667,62.29984,39.65276,24.58074,19.95379,2783.363,39.6018,181.6453,"P",281.9147,67.03712,4.375227
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.930",930,-0.4892626,0.8387555,5.061263,56.66654,72.77405,127.7626,143.9403,162.284,138.8035,137.5372,134.2419,118.0988,112.5192,72.82386,82.5965,33.21427,62.31156,39.65967,24.58587,19.95748,2783.888,39.58353,181.6453,"P",281.9147,67.03712,4.373947
"3",06/02/2018 14:52:42,"2018-06-02 14:52:42","2018-06-02 14:52:42.996",996,-0.5591593,0.8387555,5.061631,56.66945,72.77911,127.8038,143.9471,162.3029,138.8312,137.557,134.2663,118.1183,112.5322,72.83894,82.61513,33.21984,62.32245,39.6677,24.58861,19.9614,2784.287,39.60149,181.6453,"P",281.9147,67.03712,4.374266
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.066",66,-0.5591593,0.7688549,5.063159,56.65705,72.76394,127.7461,143.8847,162.2413,138.7783,137.5044,134.2088,118.0743,112.4907,72.81272,82.57698,33.20479,62.29678,39.65132,24.57712,19.95309,2783.25,39.59741,181.6453,"P",281.9147,67.03712,4.375587
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.127",127,-0.5591593,0.7688549,5.062646,56.67169,72.77958,127.802,143.9507,162.3097,138.8294,137.5484,134.2515,118.116,112.5324,72.83663,82.61183,33.21887,62.31677,39.66435,24.58631,19.95909,2783.74,39.60784,181.6453,"P",281.9169,67.0406,4.374921
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.196",196,-0.7688549,0.8387555,5.062118,56.67496,72.79801,127.7952,143.9608,162.3145,138.842,137.5705,134.2813,118.1347,112.5465,72.8481,82.61993,33.22711,62.33644,39.67662,24.59167,19.96492,2784.536,39.58783,181.6453,"P",281.9169,67.0406,4.374465
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.258",258,-0.9086576,0.6989553,5.059628,56.66299,72.7704,127.7554,143.9147,162.2606,138.7976,137.5058,134.2144,118.0831,112.5037,72.81596,82.59506,33.20849,62.30132,39.65525,24.58048,19.95488,2782.875,39.58411,181.6453,"P",281.9169,67.0406,4.372312
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.327",327,-0.9785607,0.6290568,5.060999,56.66273,72.77683,127.7727,143.92,162.2671,138.8008,137.5269,134.2364,118.0873,112.5075,72.81879,82.60048,33.21545,62.31261,39.66157,24.58097,19.95794,2783.046,39.5947,181.6453,"P",281.9169,67.0406,4.373497
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.389",389,-0.9785607,0.6989553,5.062871,56.66703,72.78782,127.7781,143.9469,162.2891,138.8133,137.5421,134.239,118.1054,112.5231,72.82998,82.59667,33.21173,62.30761,39.65861,24.58587,19.95657,2784.099,39.59245,181.6453,"P",281.9169,67.0406,4.375115
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.454",454,-0.8387555,0.6290568,5.061696,56.67044,72.78352,127.7606,143.9307,162.3022,138.828,137.5377,134.251,118.1004,112.5263,72.82921,82.60798,33.21451,62.31712,39.66329,24.58793,19.95958,2783.218,39.60366,181.6453,"P",281.9169,67.0406,4.374099
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.519",519,-0.8387555,0.6989553,5.062952,56.6619,72.77628,127.7479,143.9302,162.2788,138.7917,137.519,134.2245,118.0896,112.5078,72.81934,82.5873,33.20671,62.30251,39.65451,24.58078,19.95533,2783.279,39.58905,181.6453,"P",281.9169,67.0406,4.375185
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.582",582,-1.118372,0.6290568,5.059038,56.64859,72.75293,127.7444,143.8544,162.2055,138.7516,137.4702,134.1783,118.04,112.4627,72.79288,82.56158,33.19521,62.28432,39.64234,24.57125,19.94851,2782.299,39.58442,181.6453,"P",281.9169,67.0406,4.371803
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.651",651,-1.118372,0.6290568,5.064838,56.66684,72.78406,127.8042,143.9432,162.3142,138.8389,137.5401,134.2537,118.1022,112.5289,72.82999,82.61436,33.21143,62.31665,39.66456,24.58501,19.95934,2784.244,39.59966,181.6453,"P",281.9169,67.0406,4.376815
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.716",716,-1.18828,0.5591593,5.061134,56.64344,72.7505,127.717,143.8445,162.1801,138.7186,137.4487,134.1537,118.0178,112.4372,72.7806,82.54276,33.18396,62.26584,39.63351,24.5688,19.94373,2781.164,39.60236,181.6453,"P",281.9169,67.0406,4.373614
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.781",781,-1.118372,0.5591593,5.060977,56.63664,72.74168,127.6829,143.7899,162.1502,138.6956,137.4284,134.1326,118.0074,112.4179,72.7715,82.52744,33.18011,62.2578,39.62801,24.56381,19.94131,2780.685,39.59207,181.6453,"P",281.9169,67.0406,4.373478
"3",06/02/2018 14:52:43,"2018-06-02 14:52:43","2018-06-02 14:52:43.845",845,-1.048466,0.4892626,5.056991,56.61531,72.70713,127.6178,143.7626,162.056,138.6135,137.3421,134.0512,117.9305,112.353,72.72144,82.48113,33.16113,62.21859,39.60302,24.55038,19.92838,2779.533,39.6021,181.6453,"P",281.9169,67.0406,4.370033
