#Wavelength,Es305,Es340,Es380,Es412,Es443,Es510,Es610,Es625,Es665,Es694,Es750,Es765,Es875,Es940,Es1020,Es1245,Es1550,Es1640,Es0
1153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708709
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006948349
1154.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006810883
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006674668
1155.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006539681
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006405901
1156.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006273304
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006141867
1157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006011568
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005882384
1158.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005754292
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005627266
1159.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005501285
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376324
1160.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005252362
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005129378
1161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005007351
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004886261
1162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004766086
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004646805
1163.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004528398
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004410847
1164.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004294132
1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004178236
1165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004063139
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003948824
1166.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003835272
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003722462
1167.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003610378
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003498998
1168.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003388304
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278279
1169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003168903
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003060157
1170.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002952023
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002844479
1171.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002737507
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002631085
1172.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002525193
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002419812
1173.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314919
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002210497
1174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002106526
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002002986
1175.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189986
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001797127
1176.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169477
1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001592768
1177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001491105
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001389762
1178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001288721
1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187964
1179.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001087475
1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000987237
1180.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887233
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787447
1181.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687864
1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588469
1182.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489246
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390179
1183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291256
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019246
1184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38E-05
1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69E-21
1185.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005132,0,0,0
1230.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008214,0,0,0
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013432,0,0,0
1231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014854,0,0,0
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01486,0,0,0
1232.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017945,0,0,0
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023184,0,0,0
1233.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028007,0,0,0
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033405,0,0,0
1234.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041716,0,0,0
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052489,0,0,0
1235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063896,0,0,0
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076195,0,0,0
1236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090829,0,0,0
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109811,0,0,0
1237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13594,0,0,0
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171219,0,0,0
1238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216919,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271346,0,0,0
1239.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330381,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393311,0,0,0
1240.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460118,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527803,0,0,0
1241.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593216,0,0,0
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658501,0,0,0
1242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72665,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793984,0,0,0
1243.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853906,0,0,0
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898364,0,0,0
1244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922667,0,0,0
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935766,0,0,0
1245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947065,0,0,0
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956895,0,0,0
1246.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964255,0,0,0
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968967,0,0,0
1247.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97138,0,0,0
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972358,0,0,0
1248.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972303,0,0,0
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970345,0,0,0
1249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968099,0,0,0
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974321,0,0,0
1250.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991762,0,0,0
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99954,0,0,0
1251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983316,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963119,0,0,0
1252.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953135,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935572,0,0,0
1253.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897504,0,0,0
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853997,0,0,0
1254.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816048,0,0,0
1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775041,0,0,0
1255.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726517,0,0,0
1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681798,0,0,0
1256.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644141,0,0,0
1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592932,0,0,0
1257.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519155,0,0,0
1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442661,0,0,0
1258.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376369,0,0,0
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319016,0,0,0
1259.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267741,0,0,0
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219615,0,0,0
1260.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175052,0,0,0
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138238,0,0,0
1261.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110097,0,0,0
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088485,0,0,0
1262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071354,0,0,0
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056854,0,0,0
1263.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044572,0,0,0
1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03554,0,0,0
1264.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029366,0,0,0
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024069,0,0,0
1265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018991,0,0,0
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015073,0,0,0
1266.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012511,0,0,0
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010702,0,0,0
1267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009214,0,0,0
1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007816,0,0,0
1268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006541,0,0,0
1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005739,0,0,0
1269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361,0,0,0
1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004594,0,0,0
1270.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003351,0,0,0
1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263,0,0,0
1271.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002624,0,0,0
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002751,0,0,0
1272.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002557,0,0,0
1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002247,0,0,0
1273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002035,0,0,0
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956,0,0,0
1274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208,0,0,0
1275.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213,0,0,0
1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
